273,3,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம், வலியில் நிலைமையான் வல்லுருவம் பெற்றம் புலியின்தோல் போர்த்துமேய்ந் தற்று
274,4,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம், தவமறைந் தல்லவை செய்தல் புதல்மறைந்து வேட்டுவன் புள்சிமிழ்த் தற்று
275,5,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம், பற்றற்றேம் என்பார் படிற்றொழுக்கம் எற்றெற்றென் றேதம் பலவுந் தரும்
276,6,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம், நெஞ்சின் துறவார் துறந்தார்போல் வஞ்சித்து வாழ்வாரின் வன்கணா ரில்
277,7,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம், புறங்குன்றி கண்டனைய ரேனும் அகங்குன்றி மூக்கிற் கரியா ருடைத்து
278,8,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம், மனத்தது மாசாக மாண்டார்நீ ராடி மறைந்தொழுகு மாந்தர் பலர்
279,9,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம், கணைகொடிது யாழ்கோடு செவ்விதுஆங் கன்ன வினைபடு பாலால் கொளல்
280,10,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம், மழித்தலும் நீட்டலும் வேண்டா உலகம் பழித்த தொழித்து விடின்
281,1,அறத்துப்பால்,துறவறவியல்,கள்ளாமை, எள்ளாமை வேண்டுவா னென்பான் எனைத்தொன்றுங் கள்ளாமை காக்கதன் நெஞ்சு
282,2,அறத்துப்பால்,துறவறவியல்,கள்ளாமை, உள்ளத்தால் உள்ளலுந் தீதே பிறன்பொருளைக் கள்ளத்தால் கள்வே மெனல்
283,3,அறத்துப்பால்,துறவறவியல்,கள்ளாமை, களவினா லாகிய ஆக்கம் அளவிறந் தாவது போலக் கெடும்
284,4,அறத்துப்பால்,துறவறவியல்,கள்ளாமை, களவின்கண் கன்றிய காதல் விளைவின்கண் வீயா விழுமந் தரும்
285,5,அறத்துப்பால்,துறவறவியல்,கள்ளாமை, அருள்கருதி அன்புடைய ராதல் பொருள்கருதிப் பொச்சாப்புப் பார்ப்பார்க ணில்
286,6,அறத்துப்பால்,துறவறவியல்,கள்ளாமை, அளவின்கண் நின்றொழுக லாற்றார் களவின்கண் கன்றிய காத லவர்
287,7,அறத்துப்பால்,துறவறவியல்,கள்ளாமை, களவென்னுங் காரறி வாண்மை அளவென்னும் ஆற்றல் புரிந்தார்க ணில்
288,8,அறத்துப்பால்,துறவறவியல்,கள்ளாமை, அளவறிந்தார் நெஞ்சத் தறம்போல நிற்குங் களவறிந்தார் நெஞ்சில் கரவு
289,9,அறத்துப்பால்,துறவறவியல்,கள்ளாமை, அளவல்ல செய்தாங்கே வீவர் களவல்ல மற்றைய தேற்றா தவர்
290,10,அறத்துப்பால்,துறவறவியல்,கள்ளாமை, கள்வார்க்குத் தள்ளும் உயிர்நிலை கள்ளார்க்குத் தள்ளாது புத்தே ளுலகு
291,1,அறத்துப்பால்,துறவறவியல்,வாய்மை, வாய்மை எனப்படுவ தியாதெனின் யாதொன்றந் தீமை யிலாத சொலல்
292,2,அறத்துப்பால்,துறவறவியல்,வாய்மை, பொய்ம்மையும் வாய்மை யிடத்த புரைதீர்ந்த நன்மை பயக்கு மெனின்
293,3,அறத்துப்பால்,துறவறவியல்,வாய்மை, தன்நெஞ் சறிவது பொய்யற்க பொய்த்தபின் தன்நெஞ்சே தன்னைச் சுடும்
294,4,அறத்துப்பால்,துறவறவியல்,வாய்மை, உள்ளத்தாற் பொய்யா தொழுகின் உலகத்தார் உள்ளத்து ளெல்லாம் உளன்
295,5,அறத்துப்பால்,துறவறவியல்,வாய்மை, மனத்தொடு வாய்மை மொழியின் தவத்தொடு தானஞ்செய் வாரின் தலை
296,6,அறத்துப்பால்,துறவறவியல்,வாய்மை, பொய்யாமை யன்ன புகழில்லை எய்யாமை எல்லா அறமுந் தரும்
297,7,அறத்துப்பால்,துறவறவியல்,வாய்மை, பொய்யாமை பொய்யாமை ஆற்றின் அறம்பிற செய்யாமை செய்யாமை நன்று
298,8,அறத்துப்பால்,துறவறவியல்,வாய்மை, புறந்தூய்மை நீரா னமையும் அகந்தூய்மை வாய்மையால் காணப் படும்
299,9,அறத்துப்பால்,துறவறவியல்,வாய்மை, எல்லா விளக்கும் விளக்கல்ல சான்றோர்க்குப் பொய்யா விளக்கே விளக்கு
300,10,அறத்துப்பால்,துறவறவியல்,வாய்மை, யாமெய்யாக் கண்டவற்று ளில்லை எனைத்தொன்றும் வாய்மையின் நல்ல பிற
301,1,அறத்துப்பால்,துறவறவியல்,வெகுளாமை, செல்லிடத்துக் காப்பான் சினங்காப்பான் அல்லிடத்துக் காக்கினென் காவாக்கா லென்
302,2,அறத்துப்பால்,துறவறவியல்,வெகுளாமை, செல்லா இடத்துச் சினந்தீது செல்லிடத்தும் இல்லதனின் தீய பிற
303,3,அறத்துப்பால்,துறவறவியல்,வெகுளாமை, மறத்தல் வெகுளியை யார்மாட்டுந் தீய பிறத்தல் அதனான் வரும்
304,4,அறத்துப்பால்,துறவறவியல்,வெகுளாமை, நகையும் உவகையுங் கொல்லுஞ் சினத்தின் பகையும் உளவோ பிற
305,5,அறத்துப்பால்,துறவறவியல்,வெகுளாமை, தன்னைத்தான் காக்கின் சினங்காக்க காவாக்கால் தன்னையே கொல்லுஞ் சினம்
306,6,அறத்துப்பால்,துறவறவியல்,வெகுளாமை, சினமென்னுஞ் சேர்ந்தாரைக் கொல்லி இனமென்னும் ஏமப் புணையைச் சுடும்
307,7,அறத்துப்பால்,துறவறவியல்,வெகுளாமை, சினத்தைப் பொருளென்று கொண்டவன் கேடு நிலத்தறைந்தான் கைபிழையா தற்று
308,8,அறத்துப்பால்,துறவறவியல்,வெகுளாமை, இணரெரி தோய்வன்ன இன்னா செயினும் புணரின் வெகுளாமை நன்று
309,9,அறத்துப்பால்,துறவறவியல்,வெகுளாமை, உள்ளிய தெல்லாம் உடனெய்தும் உள்ளத்தால் உள்ளான் வெகுளி யெனின்
310,10,அறத்துப்பால்,துறவறவியல்,வெகுளாமை, இறந்தார் இறந்தா ரனையர் சினத்தைத் துறந்தார் துறந்தார் துணை
311,1,அறத்துப்பால்,துறவறவியல்,இன்னாசெய்யாமை, சிறப்பீனுஞ் செல்வம் பெறினும் பிறர்க்கின்னா செய்யாமை மாசற்றார் கோள்
312,2,அறத்துப்பால்,துறவறவியல்,இன்னாசெய்யாமை, கறுத்தின்னா செய்தவக் கண்ணும் மறுத்தின்னா செய்யாமை மாசற்றார் கோள்
313,3,அறத்துப்பால்,துறவறவியல்,இன்னாசெய்யாமை, செய்யாமற் செற்றார்க்கும் இன்னாத செய்தபின் உய்யா விழுமந் தரும்
314,4,அறத்துப்பால்,துறவறவியல்,இன்னாசெய்யாமை, இன்னாசெய் தாரை ஒறுத்தல் அவர்நாண நன்னயஞ் செய்து விடல்
315,5,அறத்துப்பால்,துறவறவியல்,இன்னாசெய்யாமை, அறிவினான் ஆகுவ துண்டோ பிறிதின்நோய் தந்நோய்போற் போற்றாக் கடை
316,6,அறத்துப்பால்,துறவறவியல்,இன்னாசெய்யாமை, இன்னா எனத்தா னுணர்ந்தவை துன்னாமை வேண்டும் பிறன்கட் செயல்
317,7,அறத்துப்பால்,துறவறவியல்,இன்னாசெய்யாமை, எனைத்தானும் எஞ்ஞான்றும் யார்க்கும் மனத்தானாம் மாணாசெய் யாமை தலை
318,8,அறத்துப்பால்,துறவறவியல்,இன்னாசெய்யாமை, தன்னுயிர்க் கின்னாமை தானறிவான் என்கொலோ மன்னுயிர்க் கின்னா செயல்
319,9,அறத்துப்பால்,துறவறவியல்,இன்னாசெய்யாமை, பிறர்க்கின்னா முற்பகல் செய்யின் தமக்கின்னா பிற்பகல் தாமே வரும்
320,10,அறத்துப்பால்,துறவறவியல்,இன்னாசெய்யாமை, நோயெல்லா நோய்செய்தார் மேலவா நோய்செய்யார் நோயின்மை வேண்டு பவர்
321,1,அறத்துப்பால்,துறவறவியல்,கொல்லாமை, அறவினை யாதெனின் கொல்லாமை கோறல் பிறவினை எல்லாந் தரும்
322,2,அறத்துப்பால்,துறவறவியல்,கொல்லாமை, பகுத்துணடு பல்லுயி ரோம்புதல் நூலோர் தொகுத்தவற்று ளெல்லாந் தலை
323,3,அறத்துப்பால்,துறவறவியல்,கொல்லாமை, ஒன்றாக நல்லது கொல்லாமை மற்றதன் பின்சாரப் பொய்யாமை நன்று
324,4,அறத்துப்பால்,துறவறவியல்,கொல்லாமை, நல்லா றெனப்படுவ தியாதெனின் யாதொன்றுங் கொல்லாமை சூழும் நெறி
325,5,அறத்துப்பால்,துறவறவியல்,கொல்லாமை, நிலையஞ்சி நீத்தாரு ளெல்லாங் கொலையஞ்சிக் கொல்லாமை சூழ்வான் தலை
326,6,அறத்துப்பால்,துறவறவியல்,கொல்லாமை, கொல்லாமை மேற்கொண் டொழுகுவான் வாழ்நாள்மேல் செல்லா துயிருண்ணுங் கூற்று
327,7,அறத்துப்பால்,துறவறவியல்,கொல்லாமை, தன்னுயிர் நீப்பினுஞ் செய்யற்க தான்பிறி தின்னுயிர் நீக்கும் வினை
328,8,அறத்துப்பால்,துறவறவியல்,கொல்லாமை, நன்றாகும் ஆக்கம் பெரிதெனினுஞ் சான்றோர்க்குக் கொன்றாகும் ஆக்கங் கடை
329,9,அறத்துப்பால்,துறவறவியல்,கொல்லாமை, கொலைவினைய ராகிய மாக்கள் புலைவினையர் புன்மை தெரிவா ரகத்து
330,10,அறத்துப்பால்,துறவறவியல்,கொல்லாமை, உயிருடம்பின் நீக்கியா ரென்ப செயிருடம்பின் செல்லாத்தீ வாழ்க்கை யவர்
331,1,அறத்துப்பால்,துறவறவியல்,நிலையாமை, நில்லாத வற்றை நிலையின என்றுணரும் புல்லறி வாண்மை கடை
332,2,அறத்துப்பால்,துறவறவியல்,நிலையாமை, கூத்தாட் டவைக்குழாத் தற்றே பெருஞ்செல்வம் போக்கும் அருவிளிந் தற்று
333,3,அறத்துப்பால்,துறவறவியல்,நிலையாமை, அற்கா இயல்பிற்றுச் செல்வம் அதுபெற்றால் அற்குப ஆங்கே செயல்
334,4,அறத்துப்பால்,துறவறவியல்,நிலையாமை, நாளென ஒன்றுபோற் காட்டி உயிரீரும் வாள துணர்வார்ப் பெறின்
335,5,அறத்துப்பால்,துறவறவியல்,நிலையாமை, நாச்செற்று விக்குள்மேல் வாராமுன் நல்வினை மேற்சென்று செய்யாப் படும்
336,6,அறத்துப்பால்,துறவறவியல்,நிலையாமை, நெருந லுளனொருவன் இன்றில்லை என்னும் பெருமை யுடைத்திவ் வுலகு
337,7,அறத்துப்பால்,துறவறவியல்,நிலையாமை, ஒருபொழுதும் வாழ்வ தறியார் கருதுப கோடியு மல்ல பல
338,8,அறத்துப்பால்,துறவறவியல்,நிலையாமை, குடம்பை தனித்தொழியப் புள்பறந் தற்றே உடம்போ டுயிரிடை நட்பு
339,9,அறத்துப்பால்,துறவறவியல்,நிலையாமை, உறங்குவது போலுஞ் சாக்கா டுறங்கி விழிப்பது போலும் பிறப்பு
340,10,அறத்துப்பால்,துறவறவியல்,நிலையாமை, புக்கி லமைந்தின்று கொல்லோ உடம்பினுள் துச்சி லிருந்த உயிர்க்கு
341,1,அறத்துப்பால்,துறவறவியல்,துறவு, யாதனின் யாதனின் நீங்கியான் நோதல் அதனின் அதனின் அலன்
342,2,அறத்துப்பால்,துறவறவியல்,துறவு, வேண்டினுண் டாகத் துறக்க துறந்தபின் ஈண்டியற் பால பல
343,3,அறத்துப்பால்,துறவறவியல்,துறவு, அடல்வேண்டும் ஐந்தன் புலத்தை விடல்வேண்டும் வேண்டிய வெல்லாம் ஒருங்கு
344,4,அறத்துப்பால்,துறவறவியல்,துறவு, இயல்பாகும் நோன்பிற்கொன் றின்மை உடைமை மயலாகும் மற்றும் பெயர்த்து
345,5,அறத்துப்பால்,துறவறவியல்,துறவு, மற்றுந் தொடர்ப்பா டெவன்கொல் பிறப்பறுக்கல் உற்றார்க் குடம்பும் மிகை
346,6,அறத்துப்பால்,துறவறவியல்,துறவு, யானென தென்னுஞ் செருக்கறுப்பான் வானோர்க் குயர்ந்த உலகம் புகும்
347,7,அறத்துப்பால்,துறவறவியல்,துறவு, பற்றி விடாஅ இடும்பைகள் பற்றினைப் பற்றி விடாஅ தவர்க்கு
348,8,அறத்துப்பால்,துறவறவியல்,துறவு, தலைப்பட்டார் தீரத் துறந்தார் மயங்கி வலைப்பட்டார் மற்றை யவர்
349,9,அறத்துப்பால்,துறவறவியல்,துறவு, பற்றற்ற கண்ணே பிறப்பறுக்கும் மற்று நிலையாமை காணப் படும்
350,10,அறத்துப்பால்,துறவறவியல்,துறவு, பற்றுக பற்றற்றான் பற்றினை அப்பற்றைப் பற்றுக பற்று விடற்கு
351,1,அறத்துப்பால்,துறவறவியல்,மெய்யுணர்தல், பொருளல்ல வற்றைப் பொருளென் றுணரும் மருளானாம் மாணாப் பிறப்பு
352,2,அறத்துப்பால்,துறவறவியல்,மெய்யுணர்தல், இருள்நீங்கி இன்பம் பயக்கும் மருள்நீங்கி மாசறு காட்சி யவர்க்கு
353,3,அறத்துப்பால்,துறவறவியல்,மெய்யுணர்தல், ஐயத்தின் நீங்கித் தெளிந்தார்க்கு வையத்தின் வான நணிய துடைத்து
354,4,அறத்துப்பால்,துறவறவியல்,மெய்யுணர்தல், ஐயுணர் வெய்தியக் கண்ணும் பயமின்றே மெய்யுணர் வில்லா தவர்க்கு
355,5,அறத்துப்பால்,துறவறவியல்,மெய்யுணர்தல், எப்பொரு ளெத்தன்மைத் தாயினும் அப்பொருள் மெய்ப்பொருள் காண்ப தறிவு
356,6,அறத்துப்பால்,துறவறவியல்,மெய்யுணர்தல், கற்றீண்டு மெய்ப்பொருள் கண்டார் தலைப்படுவர் மற்றீண்டு வாரா நெறி
357,7,அறத்துப்பால்,துறவறவியல்,மெய்யுணர்தல், ஓர்த்துள்ளம் உள்ள துணரின் ஒருதலையாப் பேர்த்துள்ள வேண்டா பிறப்பு
358,8,அறத்துப்பால்,துறவறவியல்,மெய்யுணர்தல், பிறப்பென்னும் பேதைமை நீங்கச் சிறப்பென்னுஞ் செம்பொருள் காண்ப தறிவு
359,9,அறத்துப்பால்,துறவறவியல்,மெய்யுணர்தல், சார்புணர்ந்து சார்பு கெடவொழுகின் மற்றழித்துச் சார்தரா சார்தரு நோய்
360,10,அறத்துப்பால்,துறவறவியல்,மெய்யுணர்தல், காமம் வெகுளி மயக்கம் இவைமூன்றன் நாமங் கெடக்கெடு நோய்
361,1,அறத்துப்பால்,துறவறவியல்,அவாவறுத்தல், அவாவென்ப எல்லா உயிர்க்குமெஞ் ஞான்றுந் தவாஅப் பிறப்பீனும் வித்து
362,2,அறத்துப்பால்,துறவறவியல்,அவாவறுத்தல், வேண்டுங்கால் வேண்டும் பிறவாமை மற்றது வேண்டாமை வேண்ட வரும்
363,3,அறத்துப்பால்,துறவறவியல்,அவாவறுத்தல், வேண்டாமை யன்ன விழுச்செல்வம் ஈண்டில்லை ஆண்டும் அஃதொப்ப தில்
364,4,அறத்துப்பால்,துறவறவியல்,அவாவறுத்தல், தூஉய்மை யென்ப தவாவின்மை மற்றது வாஅய்மை வேண்ட வரும்
365,5,அறத்துப்பால்,துறவறவியல்,அவாவறுத்தல், அற்றவ ரென்பார் அவாவற்றார் மற்றையார் அற்றாக அற்ற திலர்
366,6,அறத்துப்பால்,துறவறவியல்,அவாவறுத்தல், அஞ்சுவ தோரும் அறனே ஒருவனை வஞ்சிப்ப தோரும் அவா
367,7,அறத்துப்பால்,துறவறவியல்,அவாவறுத்தல், அவாவினை ஆற்ற அறுப்பின் தவாவினை தான்வேண்டு மாற்றான் வரும்
368,8,அறத்துப்பால்,துறவறவியல்,அவாவறுத்தல், அவாவில்லார்க் கில்லாகுந் துன்பமஃ துண்டேல் தவாஅது மேன்மேல் வரும்
369,9,அறத்துப்பால்,துறவறவியல்,அவாவறுத்தல், இன்பம் இடையறா தீண்டும் அவாவென்னுந் துன்பத்துள் துன்பங் கெடின்
370,10,அறத்துப்பால்,துறவறவியல்,அவாவறுத்தல், ஆரா இயற்கை அவாநீப்பின் அந்நிலையே பேரா இயற்கை தரும்
371,1,அறத்துப்பால்,ஊழியல்,ஊழ், ஆகூழால் தோன்றும் அசைவின்மை கைப்பொருள் போகூழால் தோன்று மடி
372,2,அறத்துப்பால்,ஊழியல்,ஊழ், பேதைப் படுக்கும் இழவூழ் அறிவகற்றும் ஆகலூ ழுற்றக் கடை
373,3,அறத்துப்பால்,ஊழியல்,ஊழ், நுண்ணிய நூல்பல கற்பினும் மற்றுந்தன் உண்மை யறிவே மிகும்
374,4,அறத்துப்பால்,ஊழியல்,ஊழ், இருவே றுலகத் தியற்கை திருவேறு தெள்ளிய ராதலும் வேறு
375,5,அறத்துப்பால்,ஊழியல்,ஊழ், நல்லவை யெல்லாஅந் தீயவாந் தீயவும் நல்லவாஞ் செல்வஞ் செயற்கு
376,6,அறத்துப்பால்,ஊழியல்,ஊழ், பரியினும் ஆகாவாம் பாலல்ல உய்த்துச் சொரியினும் போகா தம
377,7,அறத்துப்பால்,ஊழியல்,ஊழ், வகுத்தான் வகுத்த வகையல்லாற் கோடி தொகுத்தார்க்குந் துய்த்த லரிது
378,8,அறத்துப்பால்,ஊழியல்,ஊழ், துறப்பார்மன் துப்புர வில்லார் உறற்பால ஊட்டா கழியு மெனின்
379,9,அறத்துப்பால்,ஊழியல்,ஊழ், நன்றாங்கால் நல்லவாக் காண்பவர் அன்றாங்கால் அல்லற் படுவ தெவன்
380,10,அறத்துப்பால்,ஊழியல்,ஊழ், ஊழிற் பெருவலி யாவுள மற்றொன்று சூழினுந் தான்முந் துறும்
381,1,பொருட்பால்,அரசியல்,இறைமாட்சி, படைகுடி கூழமைச்சு நட்பரண் ஆறும் உடையான் அரசரு ளேறு
382,2,பொருட்பால்,அரசியல்,இறைமாட்சி, அஞ்சாமை ஈகை அறிவூக்கம் இந்நான்கும் எஞ்சாமை வேந்தற் கியல்பு
383,3,பொருட்பால்,அரசியல்,இறைமாட்சி, தூங்காமை கல்வி துணிவுடைமை அம்மூன்றும் நீங்கா நிலனாள் பவற்கு
384,4,பொருட்பால்,அரசியல்,இறைமாட்சி, அறனிழுக்கா தல்லவை நீக்கி மறனிழுக்கா மான முடைய தரசு
385,5,பொருட்பால்,அரசியல்,இறைமாட்சி, இயற்றலும் ஈட்டலுங் காத்தலுங் காத்த வகுத்தலும் வல்ல தரசு
386,6,பொருட்பால்,அரசியல்,இறைமாட்சி, காட்சி கெளியன் கடுஞ்சொல்லன் அல்லனேல் மீக்கூறும் மன்னன் நிலம்
387,7,பொருட்பால்,அரசியல்,இறைமாட்சி, இன்சொலால் ஈத்தளிக்க வல்லாற்குத் தன்சொலால் தான்கண் டனைத்திவ் வுலகு
388,8,பொருட்பால்,அரசியல்,இறைமாட்சி, முறைசெய்து காப்பாற்றும் மன்னவன் மக்கட் கிறையென்று வைக்கப் படும்
389,9,பொருட்பால்,அரசியல்,இறைமாட்சி, செவிகைப்பச் சொற்பொறுக்கும் பண்புடை வேந்தன் கவிகைக்கீழ்த் தங்கு முலகு
390,10,பொருட்பால்,அரசியல்,இறைமாட்சி, கொடையளி செங்கோல் குடியோம்பல் நான்கும் உடையானாம் வேந்தர்க் கொளி
391,1,பொருட்பால்,அரசியல்,கல்வி, கற்க கசடறக் கற்பவை கற்றபின் நிற்க அதற்குத் தக
392,2,பொருட்பால்,அரசியல்,கல்வி, எண்ணென்ப ஏனை யெழுத்தென்ப இவ்விரண்டுங் கண்ணென்ப வாழும் உயிர்க்கு
393,3,பொருட்பால்,அரசியல்,கல்வி, கண்ணுடைய ரென்பவர் கற்றோர் முகத்திரண்டு புண்ணுடையர் கல்லா தவர்
394,4,பொருட்பால்,அரசியல்,கல்வி, உவப்பத் தலைக்கூடி உள்ளப் பிரிதல் அனைத்தே புலவர் தொழில்
395,5,பொருட்பால்,அரசியல்,கல்வி, உடையார்முன் இல்லார்போல் ஏக்கற்றுங் கற்றார் கடையரே கல்லா தவர்
396,6,பொருட்பால்,அரசியல்,கல்வி, தொட்டனைத் தூறு மணற்கேணி மாந்தர்க்குக் கற்றனைத் தூறும் அறிவு
397,7,பொருட்பால்,அரசியல்,கல்வி, யாதானும் நாடாமால் ஊராமால் என்னொருவன் சாந்துணையுங் கல்லாத வாறு
398,8,பொருட்பால்,அரசியல்,கல்வி, ஒருமைக்கண் தான்னற்ற கல்வி ஒருவற் கெழுமையும் ஏமாப் புடைத்து
399,9,பொருட்பால்,அரசியல்,கல்வி, தாமின் புறுவ துலகின் புறக்கண்டு காமுறுவர் கற்றறிந் தார்
400,10,பொருட்பால்,அரசியல்,கல்வி, கேடில் விழுச்செல்வம் கல்வி யொருவற்கு மாடல்ல மற்றை யவை
401,1,பொருட்பால்,அரசியல்,கல்லாமை, அரங்கின்றி வட்டாடி யற்றே நிரம்பிய நூலின்றிக் கோட்டி கொளல்
402,2,பொருட்பால்,அரசியல்,கல்லாமை, கல்லாதான் சொற்கா முறுதன் முலையிரண்டும் இல்லாதாள் பெண்காமுற் றற்று
403,3,பொருட்பால்,அரசியல்,கல்லாமை, கல்லா தவரும் நனிநல்லர் கற்றார்முன் சொல்லா திருக்கப் பெறின்
404,4,பொருட்பால்,அரசியல்,கல்லாமை, கல்லாதான் ஒட்பங் கழியநன் றாயினுங் கொள்ளார் அறிவுடை யார்
405,5,பொருட்பால்,அரசியல்,கல்லாமை, கல்லா ஒருவன் தகைமை தலைப்பெய்து சொல்லாடச் சோர்வு படும்
406,6,பொருட்பால்,அரசியல்,கல்லாமை, உளரென்னும் மாத்திரைய ரல்லால் பயவாக் களரனையர் கல்லா தவர்
407,7,பொருட்பால்,அரசியல்,கல்லாமை, நுண்மாண் நுழைபுல மில்லான் எழினலம் மண்மாண் புனைபாவை யற்று
408,8,பொருட்பால்,அரசியல்,கல்லாமை, நல்லார்கண் பட்ட வறுமையின் இன்னாதே கல்லார்கண் பட்ட திரு
409,9,பொருட்பால்,அரசியல்,கல்லாமை, மேற்பிறந்தா ராயினுங் கல்லாதார் கீழ்ப்பிறந்துங் கற்றா ரனைத்திலர் பாடு
410,10,பொருட்பால்,அரசியல்,கல்லாமை, விலங்கொடு மக்க ளனையர் இலங்குநூல் கற்றாரோ டேனை யவர்
411,1,பொருட்பால்,அரசியல்,கேள்வி, செல்வத்துட் செல்வஞ் செவிச்செல்வம் அச்செல்வஞ் செல்வத்து ளெல்லாந் தலை
412,2,பொருட்பால்,அரசியல்,கேள்வி, செவிக்குண வில்லாத போழ்து சிறிது வயிற்றுக்கும் ஈயப் படும்
413,3,பொருட்பால்,அரசியல்,கேள்வி, செவியுணவிற் கேள்வி யுடையார் அவியுணவின் ஆன்றாரோ டொப்பர் நிலத்து
414,4,பொருட்பால்,அரசியல்,கேள்வி, கற்றில னாயினுங் கேட்க அஃதொருவற் கொற்கத்தின் ஊற்றாந் துணை
415,5,பொருட்பால்,அரசியல்,கேள்வி, இழுக்க லுடையுழி ஊற்றுக்கோ லற்றே ஒழுக்க முடையார்வாய்ச் சொல்
416,6,பொருட்பால்,அரசியல்,கேள்வி, எனைத்தானும் நல்லவை கேட்க அனைத்தானும் ஆன்ற பெருமை தரும்
417,7,பொருட்பால்,அரசியல்,கேள்வி, பிழைத்துணர்ந்தும் பேதைமை சொல்லா ரிழைத்துணர்ந் தீண்டிய கேள்வி யவர்
418,8,பொருட்பால்,அரசியல்,கேள்வி, கேட்பினுங் கேளாத் தகையவே கேள்வியால் தோட்கப் படாத செவி
419,9,பொருட்பால்,அரசியல்,கேள்வி, நுணங்கிய கேள்விய ரல்லார் வணங்கிய வாயின ராத லரிது
420,10,பொருட்பால்,அரசியல்,கேள்வி, செவியிற் சுவையுணரா வாயுணர்வின் மாக்கள் அவியினும் வாழினு மென்
421,1,பொருட்பால்,அரசியல்,அறிவுடைமை, அறிவற்றங் காக்குங் கருவி செறுவார்க்கும் உள்ளழிக்க லாகா அரண்
422,2,பொருட்பால்,அரசியல்,அறிவுடைமை, சென்ற இடத்தாற் செலவிடா தீதொரீஇ நன்றின்பா லுய்ப்ப தறிவு
423,3,பொருட்பால்,அரசியல்,அறிவுடைமை, எப்பொருள் யார்யார்வாய்க் கேட்பினும் அப்பொருள் மெய்ப்பொருள் காண்ப தறிவு
424,4,பொருட்பால்,அரசியல்,அறிவுடைமை, எண்பொருள வாகச் செலச்சொல்லித் தான்பிறர்வாய் நுண்பொருள் காண்ப தறிவு
425,5,பொருட்பால்,அரசியல்,அறிவுடைமை, உலகந் தழீஇய தொட்பம் மலர்தலுங் கூம்பலு மில்ல தறிவு
426,6,பொருட்பால்,அரசியல்,அறிவுடைமை, எவ்வ துறைவ துலக முலகத்தோ டவ்வ துறைவ தறிவு
427,7,பொருட்பால்,அரசியல்,அறிவுடைமை, அறிவுடையார் ஆவ தறிவார் அறிவிலார் அஃதறி கல்லா தவர்
428,8,பொருட்பால்,அரசியல்,அறிவுடைமை, அஞ்சுவ தஞ்சாமை பேதைமை அஞ்சுவ தஞ்சல் அறிவார் தொழில்
429,9,பொருட்பால்,அரசியல்,அறிவுடைமை, எதிரதாக் காக்கும் அறிவினார்க் கில்லை அதிர வருவதோர் நோய்
430,10,பொருட்பால்,அரசியல்,அறிவுடைமை, அறிவுடையார் எல்லா முடையார் அறிவிலார் என்னுடைய ரேனு மிலர்
431,1,பொருட்பால்,அரசியல்,குற்றங்கடிதல், செருக்குஞ் சினமுஞ் சிறுமையும் இல்லார் பெருக்கம் பெருமித நீர்த்து
432,2,பொருட்பால்,அரசியல்,குற்றங்கடிதல், இவறலும் மாண்பிறந்த மானமும் மாணா உவகையும் ஏதம் இறைக்கு
433,3,பொருட்பால்,அரசியல்,குற்றங்கடிதல், தினைத்துணையாங் குற்றம் வரினும் பனைத்துணையாக் கொள்வர் பழிநாணு வார்
434,4,பொருட்பால்,அரசியல்,குற்றங்கடிதல், குற்றமே காக்க பொருளாகக் குற்றமே அற்றந் தரூஉம் பகை
435,5,பொருட்பால்,அரசியல்,குற்றங்கடிதல், வருமுன்னர்க் காவாதான் வாழ்க்கை எரிமுன்னர் வைத்தூறு போலக் கெடும்
436,6,பொருட்பால்,அரசியல்,குற்றங்கடிதல், தன்குற்ற நீக்கிப் பிறர்குற்றங் காண்கிற்பின் என்குற்ற மாகும் இறைக்கு
437,7,பொருட்பால்,அரசியல்,குற்றங்கடிதல், செயற்பால செய்யா திவறியான் செல்வம் உயற்பால தன்றிக் கெடும்
438,8,பொருட்பால்,அரசியல்,குற்றங்கடிதல், பற்றுள்ள மென்னும் இவறன்மை எற்றுள்ளும் எண்ணப் படுவதொன் றன்று
439,9,பொருட்பால்,அரசியல்,குற்றங்கடிதல், வியவற்க எஞ்ஞான்றுந் தன்னை நயவற்க நன்றி பயவா வினை
440,10,பொருட்பால்,அரசியல்,குற்றங்கடிதல், காதல காதல் அறியாமை உய்க்கிற்பின் ஏதில ஏதிலார் நூல்
441,1,பொருட்பால்,அரசியல்,பெரியாரைத் துணைக்கோடல், அறனறிந்து மூத்த அறிவுடையார் கேண்மை திறனறிந்து தேர்ந்து கொளல்
442,2,பொருட்பால்,அரசியல்,பெரியாரைத் துணைக்கோடல், உற்றநோய் நீக்கி உறாஅமை முற்காக்கும் பெற்றியார்ப் பேணிக் கொளல்
443,3,பொருட்பால்,அரசியல்,பெரியாரைத் துணைக்கோடல், அரியவற்று ளெல்லாம் அரிதே பெரியாரைப் பேணித் தமராக் கொளல்
